"HUC12","lake_TN","lake_TP","Lake_Chla","LakeVolume","LakeArea","MeanDepth","Nsurp_kgkm2_Ws","Tmean8110Ws","Precip8110Ws","FertCat","SystemSizePop","AltSource_yn2","AltSource_yn1","HABs_Treat_Num","All_Deficiencies_num","Distribution_deficiencies_num","Mgmt_Deficiences_num","SourceWater_deficiencies_num","Treatment_deficiencies_num","Financial_Deficiencies_num","Enforcement_Violation_Notice_num","HABs_Treat_Risk","HABs_Treat_Score2","ServesSchoolDaycare2","RTCR_Risk","NO3_Risk","DBP_Risk","All_Viol_Risk","n_RTCR_mcl","n_RTCR_tt","n_Tot_C_tt","n_turb_exceed","DBP_Viol_Freq","NO3_Viol_Freq","All_Viol_Freq","n_disinfectant_mr","n_DBP_mr","n_SWTR_tt","Cyano_yn","TN_Risk","TP_Risk","Chla_Risk","Sanitary_Deficiencies_num","LakeArea2","LakeVolume2","MeanDepth2","Lake_Risk","Mgmt_Deficiences_num2","Distribution_deficiencies_num2","Financial_Deficiencies_num2","Sanitary_Deficiencies_num2","Enforcement_Violation_Notice_num2","n_SWTR_tt2","n_Tot_C_tt2","n_turb_exceed2","DW_Ops_Risk","n_DBP_mr2","DW_Viol_Risk","HAB_DW_Risk"
"010200051004",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,1,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010200051007",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010200051008",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010200051009",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010300020501",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010300030102",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010300030104",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010300030702",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010300030703",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010300030802",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010300031102",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010300031702",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0.252380952380952,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010300031801",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010300031804",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0.252380952380952,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010300031806",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0.252380952380952,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010300031903",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0.252380952380952,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010300032104",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010300032301",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0.0333333333333333,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010300032303",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0.0333333333333333,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010300032305",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0.0166666666666667,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010300032308",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010400020602",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010400020701",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010400020702",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010400020704",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0.0238095238095238,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010400020801",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0.0238095238095238,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010400020802",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0.0238095238095238,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010400020803",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0.0238095238095238,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010400020904",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0.0666666666666667,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010400020909",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0.0666666666666667,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010400020910",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0.0238095238095238,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010500021212",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0.00476190476190476,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010500021213",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,1,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0.00238095238095238,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010500021301",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010500021302",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010500021303",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010500021402",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0.0857142857142857,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010500021404",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0.0857142857142857,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010500021407",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010500021408",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0.0857142857142857,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010500021501",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010500021502",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010500021503",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010500021905",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010500030104",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010500030105",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010500030301",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0.1,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010500030305",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010500030502",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010500030602",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0.00476190476190476,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010500040204",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0.0952380952380952,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010500040606",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0.0952380952380952,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
"010600010104",657.740432635802,26.657537581892,8.51833412557686,4596.6758695,17826.84518885,0.191520209,572.730833987198,7.46113766006,524.108937000615,0,45,1,0,0,0,0,0,0,0,0,0,-0.5,0.666666666666667,0,0,0,0,1,0,0,0.0422410484989816,0,0,0,1,0,1.12093750922455,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.55,1,0.7,0.76
